record_id,Scorer Name,Goal Orientation,Engagement with Evidence,Collaborative Decision-Making,Strategic Planning,Cultural Responsiveness,Parent/Community Engagement,Academic Achievement,Candidate Experience/Expertise,Evaluation,School Culture Fit,call_number,prompt_name
264478,gpt-4.1-mini,4,3,4,4,0,0,0,0,0,1,4,Testing Prompt: 0.05662470066243119
218810,gpt-4.1-mini,2,1,2,2,0,0,1,1,0,0,4,Testing Prompt: 0.05662470066243119
511739,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,1,4,Testing Prompt: 0.05662470066243119
240687,gpt-4.1-mini,2,1,1,2,0,0,0,1,1,0,4,Testing Prompt: 0.05662470066243119
293411,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,1,4,Testing Prompt: 0.05662470066243119
215179,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,1,4,Testing Prompt: 0.05662470066243119
247482,gpt-4.1-mini,3,3,4,3,0,0,1,1,1,0,4,Testing Prompt: 0.05662470066243119
216965,gpt-4.1-mini,3,4,3,4,0,0,1,0,0,1,4,Testing Prompt: 0.05662470066243119
217400,gpt-4.1-mini,3,1,1,3,0,0,0,1,0,0,4,Testing Prompt: 0.05662470066243119
586617,gpt-4.1-mini,4,3,4,4,0,0,1,1,1,1,4,Testing Prompt: 0.05662470066243119
584423,gpt-4.1-mini,2,1,4,2,0,0,0,0,0,1,4,Testing Prompt: 0.05662470066243119
225577,gpt-4.1-mini,3,1,3,3,0,0,0,0,0,0,4,Testing Prompt: 0.05662470066243119
700128,gpt-4.1-mini,2,1,4,2,0,1,0,0,0,1,4,Testing Prompt: 0.05662470066243119
257040,gpt-4.1-mini,3,3,4,3,0,1,1,0,0,1,4,Testing Prompt: 0.05662470066243119
211283,gpt-4.1-mini,3,3,4,3,0,0,1,0,0,0,4,Testing Prompt: 0.05662470066243119
174997,gpt-4.1-mini,1,1,1,2,0,0,0,0,0,0,4,Testing Prompt: 0.05662470066243119
232366,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,4,Testing Prompt: 0.05662470066243119
263413,gpt-4.1-mini,4,4,3,4,0,0,1,1,0,0,4,Testing Prompt: 0.05662470066243119
564167,gpt-4.1-mini,3,3,3,3,1,0,1,1,1,1,4,Testing Prompt: 0.05662470066243119
291285,gpt-4.1-mini,3,4,4,3,0,0,1,0,0,1,4,Testing Prompt: 0.05662470066243119
263864,gpt-4.1-mini,4,4,3,4,0,0,1,1,0,0,4,Testing Prompt: 0.05662470066243119
505194,gpt-4.1-mini,3,2,2,3,0,0,0,0,0,0,4,Testing Prompt: 0.05662470066243119
551252,gpt-4.1-mini,3,3,4,4,0,1,1,1,1,1,4,Testing Prompt: 0.05662470066243119
512243,gpt-4.1-mini,2,2,3,2,0,0,0,1,0,0,4,Testing Prompt: 0.05662470066243119
601747,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,4,Testing Prompt: 0.05662470066243119
640700,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,4,Testing Prompt: 0.05662470066243119
247781,gpt-4.1-mini,2,3,3,2,0,0,0,0,0,1,4,Testing Prompt: 0.05662470066243119
561604,gpt-4.1-mini,2,2,1,2,0,0,0,1,0,0,4,Testing Prompt: 0.05662470066243119
207845,gpt-4.1-mini,3,3,4,4,1,0,1,0,0,1,4,Testing Prompt: 0.05662470066243119
200051,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,4,Testing Prompt: 0.05662470066243119
534553,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,1,4,Testing Prompt: 0.05662470066243119
615578,gpt-4.1-mini,4,3,4,4,1,0,1,0,1,1,4,Testing Prompt: 0.05662470066243119
550903,gpt-4.1-mini,4,4,4,4,0,0,1,0,1,0,4,Testing Prompt: 0.05662470066243119
188529,gpt-4.1-mini,2,1,1,2,0,0,1,0,0,0,4,Testing Prompt: 0.05662470066243119
573597,gpt-4.1-mini,3,3,2,3,0,0,1,0,0,1,4,Testing Prompt: 0.05662470066243119
576254,gpt-4.1-mini,2,3,1,2,0,0,0,0,0,0,4,Testing Prompt: 0.05662470066243119
253693,gpt-4.1-mini,4,3,4,4,0,0,1,0,1,1,4,Testing Prompt: 0.05662470066243119
556668,gpt-4.1-mini,3,1,4,3,0,0,0,0,1,1,4,Testing Prompt: 0.05662470066243119
529099,gpt-4.1-mini,3,3,3,3,0,1,0,0,0,0,4,Testing Prompt: 0.05662470066243119
613126,gpt-4.1-mini,4,4,4,4,0,1,1,0,1,1,4,Testing Prompt: 0.05662470066243119
614816,gpt-4.1-mini,4,2,4,4,0,0,0,0,1,1,4,Testing Prompt: 0.05662470066243119
704896,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,4,Testing Prompt: 0.05662470066243119
575601,gpt-4.1-mini,2,3,1,2,0,0,1,0,0,0,4,Testing Prompt: 0.05662470066243119
208682,gpt-4.1-mini,3,1,4,3,0,0,1,1,0,0,4,Testing Prompt: 0.05662470066243119
217052,gpt-4.1-mini,1,1,1,1,0,1,0,0,0,0,4,Testing Prompt: 0.05662470066243119
600997,gpt-4.1-mini,4,4,4,4,0,0,1,1,1,0,4,Testing Prompt: 0.05662470066243119
588075,gpt-4.1-mini,2,1,3,2,0,0,0,0,0,0,4,Testing Prompt: 0.05662470066243119
274347,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,0,4,Testing Prompt: 0.05662470066243119
644531,gpt-4.1-mini,3,3,3,3,0,1,0,0,0,1,4,Testing Prompt: 0.05662470066243119
534868,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,1,4,Testing Prompt: 0.05662470066243119
219176,gpt-4.1-mini,3,1,1,3,0,1,1,1,0,0,4,Testing Prompt: 0.05662470066243119
545047,gpt-4.1-mini,2,1,2,2,0,0,0,0,0,0,4,Testing Prompt: 0.05662470066243119
591948,gpt-4.1-mini,3,4,1,2,0,0,0,0,0,0,4,Testing Prompt: 0.05662470066243119
248896,gpt-4.1-mini,2,3,1,2,0,0,1,0,0,0,4,Testing Prompt: 0.05662470066243119
215108,gpt-4.1-mini,4,3,3,4,1,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
257325,gpt-4.1-mini,2,3,4,2,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
211179,gpt-4.1-mini,2,2,1,2,0,0,0,1,0,0,5,Testing Prompt: 0.7715530556497745
546578,gpt-4.1-mini,3,2,1,2,0,0,1,0,0,0,5,Testing Prompt: 0.7715530556497745
564167,gpt-4.1-mini,4,4,2,4,1,0,1,1,1,1,5,Testing Prompt: 0.7715530556497745
557524,gpt-4.1-mini,2,2,1,2,0,0,0,1,0,0,5,Testing Prompt: 0.7715530556497745
216965,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
184927,gpt-4.1-mini,4,4,3,4,1,0,1,1,0,1,5,Testing Prompt: 0.7715530556497745
242085,gpt-4.1-mini,4,2,1,3,0,0,1,0,0,0,5,Testing Prompt: 0.7715530556497745
291285,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
607920,gpt-4.1-mini,2,1,2,2,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
704786,gpt-4.1-mini,3,3,1,2,0,0,1,1,0,0,5,Testing Prompt: 0.7715530556497745
264478,gpt-4.1-mini,3,2,4,3,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
218810,gpt-4.1-mini,3,1,1,2,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
530371,gpt-4.1-mini,4,4,3,4,0,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
525710,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
640700,gpt-4.1-mini,4,3,1,3,0,0,1,1,0,0,5,Testing Prompt: 0.7715530556497745
528543,gpt-4.1-mini,3,2,1,2,1,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
588075,gpt-4.1-mini,3,1,3,3,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
601747,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
543229,gpt-4.1-mini,2,1,1,1,0,0,0,1,0,0,5,Testing Prompt: 0.7715530556497745
703584,gpt-4.1-mini,2,2,1,1,0,0,1,0,0,0,5,Testing Prompt: 0.7715530556497745
257040,gpt-4.1-mini,2,1,1,3,0,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
244029,gpt-4.1-mini,4,4,1,3,0,0,1,0,0,0,5,Testing Prompt: 0.7715530556497745
573597,gpt-4.1-mini,3,1,1,3,0,0,1,1,0,1,5,Testing Prompt: 0.7715530556497745
207524,gpt-4.1-mini,2,2,1,2,0,0,1,0,0,0,5,Testing Prompt: 0.7715530556497745
575601,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
248235,gpt-4.1-mini,4,4,4,4,0,1,1,1,0,1,5,Testing Prompt: 0.7715530556497745
274347,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,0,5,Testing Prompt: 0.7715530556497745
581720,gpt-4.1-mini,4,3,4,4,1,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
556668,gpt-4.1-mini,2,1,4,1,0,0,0,0,1,0,5,Testing Prompt: 0.7715530556497745
613961,gpt-4.1-mini,4,1,1,3,0,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
534868,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
263864,gpt-4.1-mini,4,1,1,3,0,0,1,0,0,0,5,Testing Prompt: 0.7715530556497745
613126,gpt-4.1-mini,4,1,4,4,0,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
546868,gpt-4.1-mini,3,3,3,3,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
643006,gpt-4.1-mini,3,1,1,3,0,0,1,1,0,1,5,Testing Prompt: 0.7715530556497745
167524,gpt-4.1-mini,3,1,1,3,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
584423,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
242166,gpt-4.1-mini,3,1,4,3,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
580333,gpt-4.1-mini,2,1,2,2,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
208682,gpt-4.1-mini,3,2,4,3,0,0,1,1,0,1,5,Testing Prompt: 0.7715530556497745
188529,gpt-4.1-mini,3,2,1,2,0,0,1,0,1,0,5,Testing Prompt: 0.7715530556497745
585389,gpt-4.1-mini,3,1,4,3,0,0,0,1,1,1,5,Testing Prompt: 0.7715530556497745
503131,gpt-4.1-mini,2,4,1,2,0,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
545047,gpt-4.1-mini,3,1,3,3,0,0,0,1,0,1,5,Testing Prompt: 0.7715530556497745
190056,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
253693,gpt-4.1-mini,4,2,4,4,0,0,0,0,1,1,5,Testing Prompt: 0.7715530556497745
555531,gpt-4.1-mini,2,1,1,2,0,0,0,0,1,1,5,Testing Prompt: 0.7715530556497745
226773,gpt-4.1-mini,3,1,3,3,0,0,0,0,1,1,5,Testing Prompt: 0.7715530556497745
628747,gpt-4.1-mini,3,1,1,2,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
551252,gpt-4.1-mini,4,2,4,4,0,1,1,1,1,1,5,Testing Prompt: 0.7715530556497745
615578,gpt-4.1-mini,4,3,3,4,1,0,1,1,1,1,5,Testing Prompt: 0.7715530556497745
232366,gpt-4.1-mini,3,1,1,2,0,0,1,0,0,0,5,Testing Prompt: 0.7715530556497745
249730,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
263413,gpt-4.1-mini,4,4,3,4,0,0,1,1,1,1,5,Testing Prompt: 0.7715530556497745
248896,gpt-4.1-mini,3,2,1,3,0,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
174997,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,5,Testing Prompt: 0.7715530556497745
506571,gpt-4.1-mini,3,2,1,3,0,0,1,1,0,0,5,Testing Prompt: 0.7715530556497745
529141,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
630563,gpt-4.1-mini,2,1,3,2,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
543094,gpt-4.1-mini,3,3,4,3,0,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
195235,gpt-4.1-mini,2,1,3,2,0,0,1,0,0,0,5,Testing Prompt: 0.7715530556497745
215179,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
217052,gpt-4.1-mini,2,1,2,1,0,1,0,0,0,0,5,Testing Prompt: 0.7715530556497745
550903,gpt-4.1-mini,4,4,4,4,0,0,1,0,1,0,5,Testing Prompt: 0.7715530556497745
247781,gpt-4.1-mini,3,3,3,3,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
511739,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
217400,gpt-4.1-mini,3,1,1,2,0,0,0,1,0,0,5,Testing Prompt: 0.7715530556497745
225646,gpt-4.1-mini,3,1,1,3,0,0,0,1,0,1,5,Testing Prompt: 0.7715530556497745
225577,gpt-4.1-mini,3,3,3,3,0,0,0,0,1,0,5,Testing Prompt: 0.7715530556497745
700128,gpt-4.1-mini,2,1,3,2,0,1,0,0,0,1,5,Testing Prompt: 0.7715530556497745
264344,gpt-4.1-mini,3,3,3,3,0,0,1,0,0,0,5,Testing Prompt: 0.7715530556497745
735055,gpt-4.1-mini,3,3,4,4,0,0,1,0,1,1,5,Testing Prompt: 0.7715530556497745
600997,gpt-4.1-mini,4,4,3,4,0,0,1,1,1,0,5,Testing Prompt: 0.7715530556497745
644531,gpt-4.1-mini,3,3,2,3,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
614816,gpt-4.1-mini,3,3,4,4,0,0,0,0,1,1,5,Testing Prompt: 0.7715530556497745
238025,gpt-4.1-mini,4,3,4,4,0,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
219176,gpt-4.1-mini,4,2,2,4,0,0,1,1,0,0,5,Testing Prompt: 0.7715530556497745
586617,gpt-4.1-mini,3,1,4,3,0,0,1,1,0,0,5,Testing Prompt: 0.7715530556497745
247482,gpt-4.1-mini,3,3,3,3,0,0,1,1,1,1,5,Testing Prompt: 0.7715530556497745
231173,gpt-4.1-mini,4,4,3,4,0,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
248731,gpt-4.1-mini,2,1,2,2,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
238271,gpt-4.1-mini,4,3,4,4,1,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
706907,gpt-4.1-mini,2,3,1,2,0,1,1,0,1,0,5,Testing Prompt: 0.7715530556497745
534553,gpt-4.1-mini,3,2,1,3,0,0,1,0,0,0,5,Testing Prompt: 0.7715530556497745
505173,gpt-4.1-mini,4,4,4,4,0,0,0,1,1,1,5,Testing Prompt: 0.7715530556497745
225581,gpt-4.1-mini,4,4,3,4,1,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
576254,gpt-4.1-mini,2,3,1,2,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
717614,gpt-4.1-mini,2,1,2,2,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
600843,gpt-4.1-mini,2,1,2,2,0,1,0,0,0,0,5,Testing Prompt: 0.7715530556497745
200051,gpt-4.1-mini,4,4,1,3,0,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
590085,gpt-4.1-mini,4,4,2,4,0,0,1,1,0,0,5,Testing Prompt: 0.7715530556497745
207845,gpt-4.1-mini,3,3,2,3,1,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
266177,gpt-4.1-mini,3,2,3,3,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
704896,gpt-4.1-mini,3,2,1,3,0,0,1,1,0,0,5,Testing Prompt: 0.7715530556497745
293411,gpt-4.1-mini,2,1,4,2,1,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
211283,gpt-4.1-mini,4,3,3,4,0,0,0,1,1,0,5,Testing Prompt: 0.7715530556497745
561604,gpt-4.1-mini,3,2,1,3,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
561983,gpt-4.1-mini,4,2,1,3,1,0,1,1,1,1,5,Testing Prompt: 0.7715530556497745
240687,gpt-4.1-mini,2,3,1,2,0,0,1,1,1,0,5,Testing Prompt: 0.7715530556497745
529099,gpt-4.1-mini,2,2,1,2,0,0,0,1,0,0,5,Testing Prompt: 0.7715530556497745
591948,gpt-4.1-mini,2,3,1,1,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
601728,gpt-4.1-mini,1,2,1,1,0,0,1,1,0,0,5,Testing Prompt: 0.7715530556497745
282284,gpt-4.1-mini,3,1,1,1,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
172253,gpt-4.1-mini,2,2,3,1,0,0,0,0,0,1,5,Testing Prompt: 0.7715530556497745
505194,gpt-4.1-mini,3,3,2,3,0,0,0,1,0,0,5,Testing Prompt: 0.7715530556497745
641013,gpt-4.1-mini,3,2,3,2,0,0,0,0,1,1,5,Testing Prompt: 0.7715530556497745
632387,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
512243,gpt-4.1-mini,3,2,3,3,0,1,1,0,1,0,5,Testing Prompt: 0.7715530556497745
524784,gpt-4.1-mini,4,3,1,4,0,0,1,0,0,1,5,Testing Prompt: 0.7715530556497745
264262,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
558582,gpt-4.1-mini,1,1,3,1,0,0,0,0,0,0,5,Testing Prompt: 0.7715530556497745
247482,gpt-4.1-mini,3,3,4,3,0,0,1,1,1,1,6,Testing Prompt: 0.6715332289431978
253693,gpt-4.1-mini,4,2,4,4,0,0,1,0,1,1,6,Testing Prompt: 0.6715332289431978
225581,gpt-4.1-mini,4,3,2,3,1,0,1,1,0,0,6,Testing Prompt: 0.6715332289431978
704896,gpt-4.1-mini,3,2,1,2,0,0,0,1,0,0,6,Testing Prompt: 0.6715332289431978
505173,gpt-4.1-mini,4,3,4,4,0,0,1,1,1,0,6,Testing Prompt: 0.6715332289431978
534553,gpt-4.1-mini,3,2,1,3,0,0,1,0,0,0,6,Testing Prompt: 0.6715332289431978
529141,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
511739,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,6,Testing Prompt: 0.6715332289431978
591948,gpt-4.1-mini,4,4,3,3,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
703584,gpt-4.1-mini,3,2,1,2,0,0,1,0,0,1,6,Testing Prompt: 0.6715332289431978
632387,gpt-4.1-mini,2,1,1,1,0,1,0,0,0,0,6,Testing Prompt: 0.6715332289431978
628747,gpt-4.1-mini,3,1,1,1,0,0,0,0,0,1,6,Testing Prompt: 0.6715332289431978
580333,gpt-4.1-mini,3,1,2,1,0,0,0,0,0,1,6,Testing Prompt: 0.6715332289431978
264262,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
257325,gpt-4.1-mini,3,3,2,2,0,0,0,0,0,1,6,Testing Prompt: 0.6715332289431978
529099,gpt-4.1-mini,3,3,2,3,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
248896,gpt-4.1-mini,3,3,1,3,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
238025,gpt-4.1-mini,4,4,3,4,0,0,1,0,0,0,6,Testing Prompt: 0.6715332289431978
528543,gpt-4.1-mini,3,2,1,2,0,0,0,0,0,1,6,Testing Prompt: 0.6715332289431978
226773,gpt-4.1-mini,3,3,3,3,0,0,1,1,1,1,6,Testing Prompt: 0.6715332289431978
545047,gpt-4.1-mini,2,2,2,2,0,0,0,1,0,1,6,Testing Prompt: 0.6715332289431978
614816,gpt-4.1-mini,3,3,4,4,0,0,0,1,1,1,6,Testing Prompt: 0.6715332289431978
564167,gpt-4.1-mini,4,3,2,4,1,0,1,1,1,1,6,Testing Prompt: 0.6715332289431978
215108,gpt-4.1-mini,4,4,3,4,0,0,1,1,0,0,6,Testing Prompt: 0.6715332289431978
190056,gpt-4.1-mini,2,3,1,1,1,0,0,0,0,1,6,Testing Prompt: 0.6715332289431978
641013,gpt-4.1-mini,3,3,2,3,0,0,1,0,1,1,6,Testing Prompt: 0.6715332289431978
506571,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,1,6,Testing Prompt: 0.6715332289431978
601747,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
232366,gpt-4.1-mini,2,2,1,2,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
561604,gpt-4.1-mini,2,2,1,2,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
200051,gpt-4.1-mini,3,2,1,3,0,0,1,0,0,0,6,Testing Prompt: 0.6715332289431978
600997,gpt-4.1-mini,4,4,1,4,0,0,1,0,1,1,6,Testing Prompt: 0.6715332289431978
546578,gpt-4.1-mini,2,0,0,1,0,0,1,0,0,1,6,Testing Prompt: 0.6715332289431978
172253,gpt-4.1-mini,3,3,4,3,0,0,0,0,0,1,6,Testing Prompt: 0.6715332289431978
195235,gpt-4.1-mini,2,3,1,1,0,0,1,0,0,0,6,Testing Prompt: 0.6715332289431978
557524,gpt-4.1-mini,2,1,1,1,1,0,0,0,0,1,6,Testing Prompt: 0.6715332289431978
530371,gpt-4.1-mini,4,3,0,4,0,0,1,0,0,1,6,Testing Prompt: 0.6715332289431978
505194,gpt-4.1-mini,3,3,2,4,0,0,0,0,0,1,6,Testing Prompt: 0.6715332289431978
274347,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,1,6,Testing Prompt: 0.6715332289431978
231173,gpt-4.1-mini,4,4,3,4,0,1,1,0,0,1,6,Testing Prompt: 0.6715332289431978
586617,gpt-4.1-mini,3,3,3,3,0,0,1,1,0,0,6,Testing Prompt: 0.6715332289431978
630563,gpt-4.1-mini,2,3,3,2,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
601728,gpt-4.1-mini,2,3,2,2,0,0,1,0,0,0,6,Testing Prompt: 0.6715332289431978
225646,gpt-4.1-mini,2,2,1,2,0,0,0,1,0,0,6,Testing Prompt: 0.6715332289431978
607920,gpt-4.1-mini,2,1,2,2,0,0,0,0,0,1,6,Testing Prompt: 0.6715332289431978
217400,gpt-4.1-mini,3,1,1,2,0,0,0,1,0,0,6,Testing Prompt: 0.6715332289431978
263413,gpt-4.1-mini,4,4,1,3,0,0,1,1,0,1,6,Testing Prompt: 0.6715332289431978
264478,gpt-4.1-mini,3,3,4,3,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
543094,gpt-4.1-mini,4,4,3,3,0,0,1,0,0,1,6,Testing Prompt: 0.6715332289431978
613126,gpt-4.1-mini,4,3,4,4,0,0,1,0,0,0,6,Testing Prompt: 0.6715332289431978
700128,gpt-4.1-mini,2,2,4,2,0,1,0,0,0,0,6,Testing Prompt: 0.6715332289431978
184927,gpt-4.1-mini,4,4,3,4,0,0,1,0,0,1,6,Testing Prompt: 0.6715332289431978
207845,gpt-4.1-mini,3,3,2,2,1,0,0,0,0,1,6,Testing Prompt: 0.6715332289431978
257040,gpt-4.1-mini,3,2,4,3,0,1,1,0,0,0,6,Testing Prompt: 0.6715332289431978
248731,gpt-4.1-mini,2,3,3,3,0,0,0,0,0,1,6,Testing Prompt: 0.6715332289431978
640700,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,6,Testing Prompt: 0.6715332289431978
249730,gpt-4.1-mini,2,2,1,2,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
208682,gpt-4.1-mini,3,2,4,3,0,0,1,1,1,0,6,Testing Prompt: 0.6715332289431978
291285,gpt-4.1-mini,4,3,4,4,0,0,1,0,0,0,6,Testing Prompt: 0.6715332289431978
590085,gpt-4.1-mini,3,2,1,3,0,0,1,1,1,0,6,Testing Prompt: 0.6715332289431978
512243,gpt-4.1-mini,2,1,3,2,0,1,0,0,0,0,6,Testing Prompt: 0.6715332289431978
219176,gpt-4.1-mini,3,1,0,3,0,0,1,1,0,0,6,Testing Prompt: 0.6715332289431978
293411,gpt-4.1-mini,1,2,3,1,1,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
558582,gpt-4.1-mini,1,0,3,1,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
282284,gpt-4.1-mini,4,1,0,3,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
525710,gpt-4.1-mini,4,3,0,4,0,0,1,1,1,1,6,Testing Prompt: 0.6715332289431978
225577,gpt-4.1-mini,3,1,0,3,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
217052,gpt-4.1-mini,2,0,0,1,0,1,0,0,0,0,6,Testing Prompt: 0.6715332289431978
503131,gpt-4.1-mini,1,1,0,1,0,0,0,0,0,1,6,Testing Prompt: 0.6715332289431978
240687,gpt-4.1-mini,2,1,0,2,0,0,1,0,1,0,6,Testing Prompt: 0.6715332289431978
644531,gpt-4.1-mini,3,2,3,3,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
615578,gpt-4.1-mini,4,2,4,4,1,0,1,1,1,1,6,Testing Prompt: 0.6715332289431978
247781,gpt-4.1-mini,3,2,0,2,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
264344,gpt-4.1-mini,3,0,0,3,0,0,1,0,0,0,6,Testing Prompt: 0.6715332289431978
551252,gpt-4.1-mini,3,2,3,4,1,1,1,1,1,1,6,Testing Prompt: 0.6715332289431978
561983,gpt-4.1-mini,3,0,0,3,1,0,1,1,1,0,6,Testing Prompt: 0.6715332289431978
524784,gpt-4.1-mini,4,2,3,4,0,1,1,0,1,0,6,Testing Prompt: 0.6715332289431978
266177,gpt-4.1-mini,3,0,3,3,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
546868,gpt-4.1-mini,2,1,3,2,0,1,0,0,0,0,6,Testing Prompt: 0.6715332289431978
584423,gpt-4.1-mini,3,0,3,2,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
188529,gpt-4.1-mini,2,2,1,1,0,0,1,1,1,0,6,Testing Prompt: 0.6715332289431978
167524,gpt-4.1-mini,2,1,4,2,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
218810,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
216965,gpt-4.1-mini,3,3,2,3,0,0,0,0,0,1,6,Testing Prompt: 0.6715332289431978
643006,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,1,6,Testing Prompt: 0.6715332289431978
174997,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
706907,gpt-4.1-mini,2,1,1,2,0,0,1,1,1,0,6,Testing Prompt: 0.6715332289431978
211179,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,6,Testing Prompt: 0.6715332289431978
717614,gpt-4.1-mini,2,2,2,1,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
211283,gpt-4.1-mini,4,4,4,4,0,0,0,0,0,0,6,Testing Prompt: 0.6715332289431978
